record_id,pmid,doi,title
34828770,34828770,10.3390/children8111057,"Skin Disease in Children: Effects on Quality of Life, Stigmatization, Bullying, and Suicide Risk in Pediatric Acne, Atopic Dermatitis, and Psoriasis Patients."
34819201,34819201,10.1192/j.eurpsy.2021.2249,"A systematic review on shared biological mechanisms of depression and anxiety in comorbidity with psoriasis, atopic dermatitis, and hidradenitis suppurativa."
34815275,34815275,10.1136/bmjopen-2021-048782,Assessment of the quality of routine ambulatory healthcare for common disorders in children and adolescents in Germany: study protocol for a retrospective medical record review (QualiPäd).
34800600,34800600,10.1016/j.jaad.2021.11.014,Real-world comorbidities of atopic dermatitis in the US adult ambulatory population.
34797040,34797040,10.23822/EurAnnACI.1764-1489.237,Effects of elimination diets and clinical findings on mothers' anxiety in infants with food allergy with non-life-threatening reactions.
34787024,34787024,10.1080/07853890.2021.2004322,Dermatology for the internist: optimal diagnosis and management of atopic dermatitis.
34785540,34785540,10.1136/bmjopen-2020-045718,"Epidemiology, management and the associated burden of mental health illness, atopic and autoimmune conditions, and common infections in alopecia areata: protocol for an observational study series."
34779274,34779274,10.1177/00034894211058135,Increased Risk of Postpartum Depression in Women With Allergic Rhinitis During Pregnancy: A Population-Based Case-Control Study.
34779063,34779063,10.1111/jdv.17813,Patient-reported outcomes from the JADE COMPARE randomized phase 3 study of abrocitinib in adults with moderate-to-severe atopic dermatitis.
34779054,34779054,10.1111/jdv.17812,Atopic dermatitis and depressive symptoms. Results of the German national AD Registry TREATgermany.
34761667,34761667,10.23736/S2784-8671.21.07139-5,Atopic dermatitis in psychodermatology: a concise review for dermatologists.
34726312,34726312,10.1111/pai.13693,Family burden of hospital-managed pediatric atopic dermatitis: A nationwide registry-based study.
34704942,34704942,10.1684/ejd.2021.4135,Impact of the COVID-19 pandemic and lockdown on the clinical response to dupilumab treatment and the psychological status of non-infected atopic patients.
34691390,34691390,10.1002/clt2.12070,Prenatal PM2.5 affects atopic dermatitis depending on maternal anxiety and gender: COCOA study.
34683008,34683008,10.3390/healthcare9101328,"Sleep, Fatigue, and Depressive Symptoms among Female Nurses with Allergic Rhinitis."
34636512,34636512,10.36849/JDD.6328,The Psychosocial Burden Associated With and Effective Treatment Approach for Atopic Dermatitis: A Literature Review.
34633064,34633064,10.1111/ijd.15938,Sexual dysfunction in a cohort of patients with moderate-to-severe atopic dermatitis. Influence of dupilumab treatment.
34623642,34623642,10.1111/ced.14948,Longitudinal course and phenotypes of health-related quality of life in adults with atopic dermatitis.
34620525,34620525,10.1016/j.abd.2021.04.011,"More than a skin disease: stress, depression, anxiety levels, and serum neurotrophins in lichen simplex chronicus."
34611950,34611950,10.1111/cea.14010,Investigating the causal relationship between allergic disease and mental health.
34608623,34608623,10.1111/bjd.20783,Psychometric validation and responder definition of the sleep disturbance numerical rating scale in moderate-to-severe atopic dermatitis.
34585798,34585798,10.1111/jdv.17708,Addictions in patients with atopic dermatitis: a cross-sectional pilot study in Germany.
34582441,34582441,10.1371/journal.pmed.1003773,"Incidence, co-occurrence, and evolution of long-COVID features: A 6-month retrospective cohort study of 273,618 survivors of COVID-19."
34565802,34565802,10.1016/j.ad.2021.08.004,[Impact of COVID-19 Pandemic on Patients with Atopic Dermatitis].
34553429,34553429,10.1111/jdv.17704,Improvement in symptoms of anxiety and depression in patients with atopic dermatitis after treatment with baricitinib.
34547964,34547964,10.1080/09546634.2021.1970704,Exploring the burden of xerosis cutis and the impact of dermatological skin care from patient's perspective.
34546111,34546111,10.1089/photob.2021.0025,Influence of Narrow-Band Ultra Violet B Phototherapy on Homocysteine Status: A Prospective Study of Patients with Different Cutaneous Disorders.
34534378,34534378,10.1111/jdv.17663,Assessing the relationship between topical corticosteroid phobia and susceptibility to misinformation in patients with atopic dermatitis.
34518893,34518893,10.2340/00015555-3922,Factors Associated with Affective Symptoms and Quality of Life in Patients with Atopic Dermatitis.
34516440,34516440,10.1097/DER.0000000000000795,Impact and Associations of Atopic Dermatitis Out-of-Pocket Health Care Expenses in the United States.
34515100,34515100,10.1159/000518220,"Pruritus, Pain, and Depression Associated with the Most Common Skin Diseases: Data from the French Study ""Objectifs Peau""."
34508369,34508369,NA,Psychosocial burden of patients with atopic dermatitis at two tertiary referral centres in Malaysia.
34468686,34468686,10.1001/jamadermatol.2021.2657,Association of Atopic Dermatitis and Mental Health Outcomes Across Childhood: A Longitudinal Cohort Study.
34467746,34467746,10.7748/ns.2021.e11744,Assessing and managing mental health issues in people with chronic skin conditions.
34457107,34457107,10.1016/j.waojou.2021.100571,Atopic dermatitis in the COVID-19 era: Results from a web-based survey.
34410205,34410205,10.1080/17512433.2021.1970529,Comparing quality of life outcomes of JAK inhibitors and biological treatments for atopic dermatitis: a systematic review and network meta-analysis.
34405394,34405394,10.1111/bjd.20622,Addressing the causality of the association of atopic dermatitis with depression and anxiety using Mendelian randomization.
34403497,34403497,10.1111/ijd.15852,Alterations in mental health and quality of life in patients with skin disorders: a narrative review.
34338364,34338364,10.1111/pde.14657,TH2 sensitization in the skin-gut-brain axis: How early-life Th2-mediated inflammation may negatively perpetuate developmental and psychologic abnormalities.
34292518,34292518,10.1007/s12325-021-01845-0,"Alopecia Areata Treatment Patterns, Healthcare Resource Utilization, and Comorbidities in the US Population Using Insurance Claims."
34281740,34281740,10.1016/j.abd.2020.09.010,"Evaluation of depression, stress and quality of life indexes in patients with atopic dermatitis."
34272025,34272025,10.1016/j.clindermatol.2020.07.002,The other side of atopic dermatitis: An evaluation of psychosocial comorbidities.
34202315,34202315,10.3390/life11070617,Patient Reported Outcome Measure in Atopic Dermatitis Patients Treated with Dupilumab: 52-Weeks Results.
34158009,34158009,10.1186/s12884-021-03909-z,Are prenatal anxiety or depression symptoms associated with asthma or atopic diseases throughout the offspring's childhood? An updated systematic review and meta-analysis.
34148325,34148325,10.29262/ram.v68i1.843,[Clinical characteristics of a population with atopic dermatitis in a tertiary center].
34138775,34138775,10.1097/DER.0000000000000772,The Burden of Coronavirus Disease 2019 and Its Complications in Patients With Atopic Dermatitis-A Nested Case-Control Study.
34122503,34122503,10.3389/fgene.2021.640951,Explore the Underlying Mechanism Between Atopic Dermatitis and Major Depressive Disorder.
34026782,34026782,10.3389/fmed.2021.644760,Itch in Atopic Dermatitis - What Is New?
34009282,34009282,10.1001/jamadermatol.2021.1450,Internet-Delivered Cognitive Behavior Therapy for Atopic Dermatitis: A Randomized Clinical Trial.
34001075,34001075,10.1186/s12905-021-01345-x,A study of the association of cognitive abilities and emotional function with allergic disorders in young women.
33991704,33991704,10.1016/j.jaip.2021.04.064,Sleep Disturbance in School-Aged Children with Atopic Dermatitis: Prevalence and Severity in a Cross-Sectional Sample.
33962662,33962662,10.1186/s13643-021-01687-5,Illness perceptions of adults with eczematous skin diseases: a systematic mixed studies review.
33954933,33954933,10.1007/s40257-021-00604-9,Impact of Oral Abrocitinib Monotherapy on Patient-Reported Symptoms and Quality of Life in Adolescents and Adults with Moderate-to-Severe Atopic Dermatitis: A Pooled Analysis of Patient-Reported Outcomes.
33931896,33931896,10.1111/pde.14607,Association between atopic dermatitis and headaches throughout childhood and adolescence-A longitudinal birth cohort study.
33921772,33921772,10.3390/ijms22084228,Comparative Analysis of the Microbiome across the Gut-Skin Axis in Atopic Dermatitis.
33898704,33898704,10.1016/j.ijwd.2020.06.011,Assessment of prurigo of pregnancy in patients without atopic background.
33890299,33890299,10.1111/pde.14588,Predictors and age-dependent pattern of psychologic problems in childhood atopic dermatitis.
33849750,33849750,10.1016/j.jfma.2021.03.024,The impact of atopic dermatitis on health-related quality of life in Taiwan.
33846604,33846604,10.1038/s41577-021-00538-7,"Does the epithelial barrier hypothesis explain the increase in allergy, autoimmunity and other chronic conditions?"
33840782,33840782,10.1097/DER.0000000000000749,Atopic Dermatitis Is Associated With Multiple Behavioral Problems in US Children and Adolescents.
33835411,33835411,10.1007/s13555-021-00515-x,Lifelong Impact of Severe Atopic Dermatitis on Quality of Life: A Case Report.
33817779,33817779,10.1111/bjd.20092,"Relationship between atopic dermatitis, depression and anxiety: a two-sample Mendelian randomization study."
33817750,33817750,10.1007/s00403-021-02219-w,Secular trends of atopic dermatitis and its comorbidities in United States children between 1997 and 2018.
33815789,33815789,10.4081/mrm.2021.736,Early responders within seven days of dupilumab treatment for severe asthma evaluated by patient-reported outcome: a pilot study.
33801061,33801061,10.3390/jcm10061298,Quality of Life and Psychological Impact in Patients with Atopic Dermatitis.
33795561,33795561,10.1097/DER.0000000000000725,Patient-Reported Symptoms and Disease Impacts in Adults With Moderate-to-Severe Atopic Dermatitis: Results From a Phase 2b Study With Abrocitinib.
33689777,33689777,10.1016/j.jaad.2021.03.016,Real-world comorbidities of atopic dermatitis in the pediatric ambulatory population in the United States.
33677998,33677998,10.1089/wound.2020.1364,Classification of Distinct Endotypes in Human Skin Scarring: S.C.A.R.-A Novel Perspective on Dermal Fibrosis.
33675326,33675326,10.1097/DER.0000000000000731,Epidemiology and Burden of Sleep Disturbances in Atopic Dermatitis in US Adults.
33670337,33670337,10.3390/ijerph18041770,The Psychological and Physical Effects of Forests on Human Health: A Systematic Review of Systematic Reviews and Meta-Analyses.
33601738,33601738,10.1016/j.jad.2021.01.002,Association between skin disorders and depression in children and adolescents: A retrospective case-control study.
33600510,33600510,10.12788/jfp.0130,Atopic dermatitis: More than just a rash.
33593424,33593424,10.1186/s13256-020-02628-x,Scabies-induced lichen simplex chronicus misdiagnosed as psychogenic pruritus: a case report.
33582952,33582952,10.1007/s11096-021-01241-2,Reducing corticosteroid phobia in pharmacy staff and parents of children with atopic dermatitis.
33555555,33555555,10.1007/s12325-021-01630-z,Psychosocial Comorbidities and Health Status Among Adults with Moderate-to-Severe Atopic Dermatitis: A 2017 US National Health and Wellness Survey Analysis.
33520081,33520081,10.1016/j.waojou.2021.100510,Psychological impact of the COVID-19 pandemic on patients with allergic diseases.
33496957,33496957,10.1007/s13555-021-00488-x,Extent and Impact of Inadequate Disease Control in US Adults with a History of Moderate to Severe Atopic Dermatitis Following Introduction of New Treatments.
33484762,33484762,10.1016/j.jaad.2021.01.033,Validity and reliability of Patient-Reported Outcomes Measurement Information System Global Health scale in adults with atopic dermatitis.
33470880,33470880,10.18553/jmcp.2021.20389,Economic burden of peanut allergy in pediatric patients with evidence of reactions to peanuts in the United States.
33461356,33461356,10.1080/09546634.2020.1866741,Disease burden and treatment history among adults with atopic dermatitis receiving systemic therapy: baseline characteristics of participants on the EUROSTAD prospective observational study.
33454962,33454962,10.1111/bjd.19817,Association between hospital-diagnosed atopic dermatitis and psychiatric disorders and medication use in childhood.
33453551,33453551,10.1016/j.jpsychores.2020.110347,Suicidal risks with psoriasis and atopic dermatitis: Systematic review and meta-analysis.
33418459,33418459,10.1016/j.psychres.2020.113694,Associations between the type and number of chronic diseases and suicidal thoughts among Korean adults.
33401279,33401279,10.1159/000512456,A Short Cycle of Narrow-Band UVB Phototherapy in the Early Phase of Dupilumab Therapy Can Provide a Quicker Improvement of Severe Atopic Dermatitis.
33372068,33372068,10.1136/bmjopen-2020-038324,Risk factors for mental illness in adults with atopic eczema or psoriasis: protocol for a systematic review.
33334332,33334332,10.1186/s12895-020-00117-8,Associations of self-reported atopic dermatitis with comorbid conditions in adults: a population-based cross-sectional study.
33332864,33332864,10.1097/DER.0000000000000687,"High Levels of Psychological Distress, Sleep Disturbance, and Alcohol Use Disorder in Adults With Atopic Dermatitis."
33289992,33289992,10.1097/DER.0000000000000548,Maternal Depression and Atopic Dermatitis in American Children and Adolescents.
33273234,33273234,10.1097/DER.0000000000000680,Mental Health Symptoms and Functional Impairment in Children With Atopic Dermatitis.
33273219,33273219,10.1097/DER.0000000000000653,Measurement Properties of Patient Health Questionnaire 9 and Patient Health Questionnaire 2 in Adult Patients With Atopic Dermatitis.
33246439,33246439,10.1186/s12889-020-09940-7,"Health behaviors in major chronic diseases patients: trends and regional variations analysis, 2008-2017, Korea."
33195970,33195970,10.5414/ALX02174E,Atopic dermatitis and psychosocial comorbidities - What's new?
33180320,33180320,10.1007/s13555-020-00459-8,The Economic and Psychosocial Comorbidity Burden Among Adults with Moderate-to-Severe Atopic Dermatitis in Europe: Analysis of a Cross-Sectional Survey.
33175413,33175413,10.1111/ced.14507,Comorbidities of alopecia areata: a population-based cohort study.
33126372,33126372,10.1097/MD.0000000000022983,"Evaluation of life quality, anxiety, and depression in patients with skin diseases."
33096640,33096640,10.3390/biomedicines8100439,Anti-Inflammatory Effects of M-MSCs in DNCB-Induced Atopic Dermatitis Mice.
33090454,33090454,10.1111/bjd.19597,Atopic eczema and obesity: a population-based study.
33053244,33053244,10.1111/cea.13759,"Multimorbidity in asthma, association with allergy, inflammatory markers and symptom burden, results from the Swedish GA2 LEN study."
33047404,33047404,10.1111/pai.13394,Healthcare utilization in Danish children with atopic dermatitis and parental topical corticosteroid phobia.
33034929,33034929,10.1111/dth.14389,Psychiatric comorbidity and temperament-character traits of the patients with lichen simplex chronicus: The relation with the symptom severity of the disease.
33026770,33026770,10.36849/JDD.2020.5422,Impact of Atopic Dermatitis Lesion Location on Quality of Life in Adult Patients in a Real-world Study.
32993599,32993599,10.1186/s12895-020-00107-w,Dermatologists' perceptions of suicidality in dermatological practice: a survey of prevalence estimates and attitudes in Austria.
32975811,32975811,10.1111/jdv.16950,Social and psychosocial effects on atopic eczema symptom severity - a scoping review of observational studies published from 1989 to 2019.
32962676,32962676,10.1186/s12895-020-00103-0,Weight gain in patients with severe atopic dermatitis treated with dupilumab: a cohort study.
32962454,32962454,10.1080/09546634.2020.1826395,Self-perceived disease control in childhood eczema.
32933511,32933511,10.1186/s12913-020-05706-4,Effectiveness and cost-effectiveness of treatment with additional enrollment to a homeopathic integrated care contract in Germany.
32880195,32880195,10.1177/1203475420952424,"Estimated Frequency of Psychodermatologic Conditions in Alberta, Canada."
32803784,32803784,10.1111/ced.14422,Psychosocial burden and out-of-pocket costs in patients with atopic dermatitis in Ireland.
32798581,32798581,10.1016/j.jaad.2020.08.035,"The characteristics and impact of pruritus in adult dermatology patients: A prospective, cross-sectional study."
32791209,32791209,10.1016/j.bbi.2020.08.003,Depressive and anxiety symptomatology among people with asthma or atopic dermatitis: A population-based investigation using the UK Biobank data.
32754401,32754401,10.7759/cureus.8861,Dermatology Resident Training on Depression Screening: A Cross-Sectional Survey.
32691892,32691892,10.1111/all.14510,Efficacy and safety of dupilumab for moderate-to-severe atopic dermatitis: A systematic review for the EAACI biologicals guidelines.
32687299,32687299,10.17116/kurort20209704137,[To the question of the possibility of using selective chromotherapy for allergic diseases in children].
32564929,32564929,10.1016/j.anai.2020.04.010,Association of atopic dermatitis and suicide: more than a coincidence?
32531131,32531131,10.1111/jdv.16727,Comorbidities in pediatric alopecia areata.
32513467,32513467,10.1016/j.apnu.2020.01.002,Factors affecting depression in high school students with chronic illness: A nationwide cross-sectional study in South Korea.
32508997,32508997,10.3892/etm.2019.8145,Assessment of suicidal behavior in dermatology (Review).
32492087,32492087,10.1001/jamadermatol.2020.1406,Efficacy and Safety of Abrocitinib in Patients With Moderate-to-Severe Atopic Dermatitis: A Randomized Clinical Trial.
32452056,32452056,10.1111/1346-8138.15386,Health-related behaviors and mental health states of South Korean adolescents with atopic dermatitis.
32449783,32449783,10.2340/00015555-3531,Psychological Consequences of the Most Common Dermatoses: Data from the Objectifs Peau Study.
32447863,32447863,10.29262/ram.v67i1.700,[The annual cost of medical care for patients with moderate to severe atopic dermatitis in Mexico. A multicenter study].
32438781,32438781,10.23736/S2784-8671.20.06654-7,"Diagnosis and management of moderate to severe atopic dermatitis in adolescents. A Consensus by the Italian Society of Dermatology and Venereology (SIDeMaST), the Italian Association of Hospital Dermatologists and Public Health (ADOI), the Italian Association of Hospital and Territorial Allergists and Immunologists (AAIITO), the Italian Society of Allergy, Asthma and Clinical Immunology (SIAAIC), the Italian Society of Pediatric Allergy and Immunology (SIAIP), the Italian Society of Allergological, Occupational and Environmental Dermatology (SIDAPA), and the Italian Society of Pediatric Dermatology (SIDerP)."
32416664,32416664,10.12932/AP-221119-0699,Prenatal maternal anxiety promotes atopic dermatitis in offspring via placental DNA methylation changes.
32401719,32401719,10.1016/j.ad.2020.04.009,Comorbidities in Atopic Dermatitis: An Update and Review of Controversies.
32390578,32390578,10.1017/neu.2020.23,Interleukin-4 and anxiety in adults with atopic dermatitis.
32382467,32382467,10.7759/cureus.7565,Dupilumab for Atopic Dermatitis: The Silver Bullet We Have Been Searching for?
32323397,32323397,10.1111/dth.13452,Steroid phobia in children with atopic dermatitis and their caregivers in Singapore.
32316146,32316146,10.3390/ijerph17082743,Depressive Symptoms and Sleep Disturbance in Female Nurses with Atopic Dermatitis: The Korea Nurses' Health Study.
32270322,32270322,10.1007/s00403-020-02074-1,The utility of PROMIS domain measures in dermatologic care.
32248177,32248177,NA,Emotional distress and quality of life in allergic diseases.
32240758,32240758,10.1016/j.anai.2020.03.023,"Association of atopic dermatitis with suicide risk among 788,411 adolescents: A Korean cross-sectional study."
32234288,32234288,10.1016/j.alit.2020.02.009,Dupilumab therapy rapidly improved alopecia areata associated with trichotillomania in an atopic dermatitis patient.
32199977,32199977,10.1016/j.anai.2020.03.006,Comparison of Patient-Oriented Eczema Measure and Patient-Oriented Scoring Atopic Dermatitis vs Eczema Area and Severity Index and other measures of atopic dermatitis: A validation study.
32191772,32191772,10.1371/journal.pone.0230585,Development and psychometrics of the English version of the Itch Cognitions Questionnaire.
32183179,32183179,10.3390/jcm9030791,Clinical Response and Quality of Life in Patients with Severe Atopic Dermatitis Treated with Dupilumab: A Single-Center Real-Life Experience.
32173859,32173859,10.1111/ajd.13268,"Prevalence, incidence and management of atopic dermatitis in Australian general practice using routinely collected data from MedicineInsight."
32173490,32173490,10.1016/j.chest.2020.01.052,Maternal Distress During Pregnancy and Recurrence in Early Childhood Predicts Atopic Dermatitis and Asthma in Childhood.
32171815,32171815,10.1016/j.jaad.2020.02.079,Efficacy of targeted education in reducing topical steroid phobia: A randomized clinical trial.
32168146,32168146,10.1097/DER.0000000000000550,Association of Adverse Childhood Experiences With Childhood Atopic Dermatitis in the United States.
32155280,32155280,10.3928/19382359-20200217-01,Atopic Dermatitis: Update on Pathogenesis and Therapy.
32141620,32141620,10.1111/all.14258,Understanding the challenges faced by adolescents and young adults with allergic conditions: A systematic review.
32093459,32093459,10.30773/pi.2019.0193,Skin Diseases in Patients with Primary Psychiatric Disorders.
32091463,32091463,10.1097/DER.0000000000000582,"Insights From Caregivers on the Impact of Pediatric Atopic Dermatitis on Families: ""I'm Tired, Overwhelmed, and Feel Like I'm Failing as a Mother""."
32026645,32026645,10.1111/ddg.14029,Atopic dermatitis and psychosocial comorbidities.
32021661,32021661,10.1016/j.waojou.2019.100097,Risk of comorbidities in patients diagnosed with chronic urticaria: A nationwide registry-study.
32006346,32006346,10.1007/s13555-020-00356-0,Qualitative Assessment of Adult Patients' Perception of Atopic Dermatitis Using Natural Language Processing Analysis in a Cross-Sectional Study.
31997735,31997735,10.1016/S0151-9638(20)30016-8,[Not Available].
31981369,31981369,10.1002/14651858.CD013128.pub2,Interventions for chronic pruritus of unknown origin.
31950338,31950338,10.1007/s13555-020-00351-5,The Validity of Cutaneous Body Image as a Construct and as a Mediator of the Relationship Between Cutaneous Disease and Mental Health.
31918393,31918393,10.1016/j.phymed.2019.153137,I. inflexus (Thunb.) Kudo extract improves atopic dermatitis and depressive-like behavior in DfE-induced atopic dermatitis-like disease.
31916233,31916233,10.1007/5584_2019_470,Depression and Serum Content of Serotonin in Adult Patients with Atopic Dermatitis.
31914445,31914445,10.1159/000504388,Biological Sex and IgE Sensitization Influence Severity of Depression and Cortisol Levels in Atopic Dermatitis.
31914034,31914034,10.1097/MD.0000000000018565,Efficacy and safety of So-Cheong-Ryong-Tang in patients with atopic dermatitis and respiratory disorders: Study protocol of a double-blind randomized placebo-controlled trial.
31889448,31889448,10.1080/13548506.2019.1710545,"Determination of depression, anxiety and stress (DAS) levels in patients with atopic dermatitis: a case-control study."
31838780,31838780,10.1111/jdv.16149,Effectiveness of a music intervention on pruritus: an open randomized prospective study.
31838777,31838777,10.1111/jdv.16148,"Depression, anxiety and quality of life in subjects with atopic eczema in a population-based cross-sectional study in Germany."
31819466,31819466,10.2147/TCRM.S226456,Severe Atopic Dermatitis In Spain: A Real-Life Observational Study.
31721316,31721316,10.1111/jdv.16078,"Baseline characteristics, disease severity and treatment history of patients with atopic dermatitis included in the German AD Registry TREATgermany."
31692377,31692377,10.1177/1203475419882655,Approach to the Assessment and Management of Pediatric Patients with Atopic Dermatitis: A Consensus Document. Section II: Comorbid Disease in Pediatric Atopic Dermatitis.
31673678,31673678,10.1136/gpsych-2019-100094,Concomitant atopic dermatitis and narcolepsy type 1: psychiatric implications and challenges in management.
31660839,31660839,10.2174/1573396315666191029123822,Biologics in Children with Allergic Diseases.
31648383,31648383,10.1111/bjd.18629,Underscreening of depression in U.S. outpatients with atopic dermatitis and psoriasis.
31626880,31626880,10.1016/j.jaad.2019.10.019,Mental health impairment among children with atopic dermatitis: A United States population-based cross-sectional study of the 2013-2017 National Health Interview Survey.
31587373,31587373,10.1111/jdv.16003,The patient-reported disease burden in adults with atopic dermatitis: a cross-sectional study in Europe and Canada.
31571203,31571203,10.1111/bjd.18455,Overcoming poor adherence is a major hurdle to managing atopic dermatitis.
31479767,31479767,10.1016/j.jaip.2019.08.030,Atopic Eczema in Adulthood and Risk of Depression and Anxiety: A Population-Based Cohort Study.
31447731,31447731,10.3389/fpsyg.2019.01773,Risk of Mental Disorders in Children and Adolescents With Atopic Dermatitis: A Systematic Review and Meta-Analysis.
31442084,31442084,10.1080/09546634.2019.1659479,Dupilumab and prurigo nodularis-like phenotype in atopic dermatitis: our experience of efficacy.
31437300,31437300,10.1111/bjd.18451,"Higher self-reported severity of atopic dermatitis in adults is associated with poorer self-reported health-related quality of life in France, Germany, the U.K. and the U.S.A."
31343729,31343729,10.1111/bjd.18252,Depression and anxiety in atopic dermatitis: increasing recognition and opportunities to intervene.
31317599,31317599,10.1111/cea.13416,Effects of shared medical appointments compared to individual appointments in children with atopic dermatitis: A pragmatic randomized controlled trial.
31305182,31305182,10.1080/09546634.2019.1639604,Treatment patterns in UK adult patients with atopic dermatitis treated with systemic immunosuppressants: data from The Health Improvement Network (THIN).
31291386,31291386,10.31744/einstein_journal/2019RC4599,Dupilumab in the treatment of severe atopic dermatitis refractory to systemic immunosuppression: case report.
31289842,31289842,10.2340/00015555-3257,Burden of Atopic Dermatitis in Swedish Adults: A Population-based Study.
31257575,31257575,10.1111/bjd.18265,Quantitative analysis of topical treatments in atopic dermatitis: unexpectedly low use of emollients and strong correlation of topical corticosteroid use both with depression and concurrent asthma.
31239682,31239682,10.2147/NDT.S191509,"Cross-sectional study of psychiatric comorbidities in patients with atopic dermatitis and nonatopic eczema, urticaria, and psoriasis."
31201863,31201863,10.1016/j.anai.2019.06.002,Depression and psychological distress in US adults with atopic dermatitis.
31180795,31180795,10.1080/09546634.2019.1630702,Defining the role of mirtazapine in the treatment of refractory pruritus.
31179791,31179791,10.1080/09546634.2019.1612836,"Dupilumab improves patient-reported symptoms of atopic dermatitis, symptoms of anxiety and depression, and health-related quality of life in moderate-to-severe atopic dermatitis: analysis of pooled data from the randomized trials SOLO 1 and SOLO 2."
31144163,31144163,10.1007/s00431-019-03380-1,Influence of chronic diseases on the olfactory function in children.
31109652,31109652,10.1016/j.jdermsci.2019.02.002,Efficacy and safety of dupilumab monotherapy in adults with moderate-to-severe atopic dermatitis: a pooled analysis of two phase 3 randomized trials (LIBERTY AD SOLO 1 and LIBERTY AD SOLO 2).
31099401,31099401,10.2340/00015555-3220,Topical Corticosteroid Phobia Among Healthcare Professionals Using the TOPICOP Score.
31045830,31045830,10.1097/MD.0000000000015479,"Efficacy and safety of Soshiho-tang in patients with atopic dermatitis and gastrointestinal disorders: Study protocol for a double-blind, randomized, and placebo-controlled clinical trial."
31034875,31034875,10.1016/j.anai.2019.04.020,Comorbidities and the impact of atopic dermatitis.
31017024,31017024,10.1080/02770903.2019.1604743,Asthma phenotypes and associated comorbidities in a large cohort of adolescents in Israel.
31011985,31011985,10.1007/s12026-019-09076-w,Patients with atopy exhibit reduced cortisol awakening response but not cortisol concentrations during the rest of the day.
31002197,31002197,10.1111/jdv.15634,Atopic eczema: burden of disease and individual suffering - results from a large EU study in adults.
30981057,30981057,10.1016/j.jad.2019.04.037,Allergic rhinitis increases the risk of incident panic disorder among young individuals: A nationwide population-based cohort study in Taiwan.
30980616,30980616,10.1111/jocd.12940,Serum levels of brain-derived neurotrophic factor in patients with acne vulgaris.
30972740,30972740,10.1111/bjd.18002,Validation of five patient-reported outcomes for atopic dermatitis severity in adults.
30942837,30942837,10.1001/jamadermatol.2019.0124,Problematic Strength of the Association Between Atopic Dermatitis and Suicidality-Reply.
30942821,30942821,10.1001/jamadermatol.2019.0195,Problematic Strength of the Association Between Atopic Dermatitis and Suicidality.
30923900,30923900,10.1007/s00403-019-01911-2,Pre-natal folic acid and iron supplementation and atopic dermatitis in the first 6 years of life.
30914145,30914145,10.1016/j.aprim.2018.04.011,[Family functioning and depression in mothers and children with atopic dermatitis].
30909326,30909326,NA,Low Dose Naltrexone in Dermatology.
30905805,30905805,10.1016/j.jaad.2019.03.037,"Burden of illness in adults with atopic dermatitis: Analysis of National Health and Wellness Survey data from France, Germany, Italy, Spain, and the United Kingdom."
30882946,30882946,10.1111/pde.13784,Topical corticosteroid phobia among caretakers of children with atopic dermatitis: A cross-sectional study using TOPICOP in Japan.
30838645,30838645,10.1111/bjd.17683,Symptoms and diagnosis of anxiety and depression in atopic dermatitis in U.S. adults.
30782347,30782347,10.1016/j.jpsychores.2019.01.001,Factors affecting self-reported chemical intolerance: A five-year follow-up study in Japan.
30774033,30774033,10.13109/zptm.2019.65.1.14,"[Are there indications of ""sensory processing sensitivity"" (SPS) in atopically predisposed persons? - An examination of parents of children with atopic dermatitis in inpatient treatment]."
30773959,30773959,10.1080/08923973.2018.1558235,Tachykinin upregulation in atopic dermatitis.
30729499,30729499,10.1111/bjd.17744,Peak Pruritus Numerical Rating Scale: psychometric validation and responder definition for assessing itch in moderate-to-severe atopic dermatitis.
30702001,30702001,10.1080/02770903.2019.1571086,A cross sectional survey on health-related quality of life among parents of children with allergic symptoms using the EQ-5D-5L.
30678097,30678097,10.3390/ijerph16030305,Health-Related Quality of Life Impairment among Patients with Different Skin Diseases in Vietnam: A Cross-Sectional Study.
30677844,30677844,NA,PatientsLikeMe and atopic dermatitis: characterizing the atopic dermatitis patient profile.
30650301,30650301,10.4178/epih.e2018059,"Estimating causal associations of atopic dermatitis with depression using the propensity score method: an analysis of Korea Community Health Survey data, 2010-2013."
30589434,30589434,10.1111/all.13708,Inverted U-shaped relationship between vitamin D and ever-reported eczema in US adults.
30571970,30571970,10.1016/j.jid.2018.11.029,Measurement Properties of the Hospital Anxiety and Depression Scale Used in Atopic Dermatitis in Adults.
30540348,30540348,10.1001/jamadermatol.2018.4566,Association Between Atopic Dermatitis and Suicidality: A Systematic Review and Meta-analysis.
30532792,30532792,10.7573/dic.212547,Dismissing the fallacies of childhood eczema management: case scenarios and an overview of best practices.
30527454,30527454,10.1016/j.ad.2018.10.007,Consensus Statement on the Psychological Needs of Patients With Chronic Inflammatory Skin Diseases.
30470324,30470324,10.1016/j.jpsychores.2018.10.015,Asthma and other allergic diseases in relation to suicidal behavior among South Korean adolescents.
30468531,30468531,10.1111/jdv.15360,Diagnosis validation and clinical characterization of atopic dermatitis in Nurses' Health Study 2.
30466789,30466789,10.1016/j.jpeds.2018.10.037,Korean Youth with Comorbid Allergic Disease and Obesity Show Heightened Psychological Distress.
